Date,Store,Product_Category,Units_Sold,Price,Competitor_Price,Holiday_Flag,CPI,Campaign_Flag,Year,Month,Week,DayOfWeek,IsWeekend,Price_Diff,Discount_Flag
5/11/2024,Abuja,Yoga Mats,15,103278,114576,0,105.23,0,2024,9,37,6,1,-11298,1
5/12/2024,Port Harcourt,Supplements,23,62328,63448,0,102.36,1,2023,5,20,6,1,-1120,1
5/13/2024,Port Harcourt,Smart Scales,3,91364,89586,0,100.42,0,2024,2,8,6,1,1778,0
5/13/2024,Abuja,Yoga Mats,19,84000,84126,0,103.81,0,2023,6,22,6,1,-126,1
5/14/2024,Abuja,Yoga Mats,1,135240,140602,0,100.08,1,2024,2,7,6,1,-5362,1
5/15/2024,Abuja,Smart Scales,24,27314,40754,0,100.05,0,2024,1,2,6,1,-13440,1
5/15/2024,Port Harcourt,Wellness Drinks,11,31276,33726,0,102.05,0,2023,3,11,6,1,-2450,1
5/16/2024,Lagos,Wellness Drinks,30,104202,100646,0,104.62,0,2024,8,34,6,1,3556,0
5/17/2024,Port Harcourt,Smart Scales,11,126238,125132,0,103.81,0,2024,7,30,6,1,1106,0
5/18/2024,Port Harcourt,Smart Scales,39,44114,52710,0,98.25,1,2024,1,1,6,1,-8596,1
5/18/2024,Port Harcourt,Wellness Drinks,1,119112,117012,0,100.6,0,2023,6,25,6,1,2100,0
5/18/2024,Port Harcourt,Supplements,12,98252,84140,1,106.23,0,2024,12,51,6,1,14112,0
5/19/2024,Port Harcourt,Smart Scales,4,134512,128128,0,101.08,0,2024,5,19,6,1,6384,0
5/19/2024,Abuja,Smart Scales,25,139692,136304,1,106.89,0,2024,12,52,6,1,3388,0
5/20/2024,Lagos,Yoga Mats,8,125048,134876,0,101.93,0,2023,4,15,6,1,-9828,1
5/20/2024,Port Harcourt,Yoga Mats,15,56616,59570,0,103.18,0,2024,8,34,6,1,-2954,1
5/20/2024,Abuja,Yoga Mats,30,99960,109928,1,106.69,0,2024,12,49,6,1,-9968,1
5/20/2024,Abuja,Smart Scales,40,55090,54866,0,101.89,0,2023,7,26,6,1,224,0
5/22/2024,Port Harcourt,Fitness Gear,32,102074,114198,0,100.57,0,2023,7,28,6,1,-12124,1
5/22/2024,Port Harcourt,Fitness Gear,35,26096,4312,0,103.72,0,2024,8,32,6,1,21784,0
5/22/2024,Port Harcourt,Fitness Gear,21,114492,114856,0,103.27,0,2023,10,43,6,1,-364,1
5/23/2024,Port Harcourt,Supplements,31,47964,46032,0,99.75,0,2023,2,7,6,1,1932,0
5/23/2024,Port Harcourt,Wellness Drinks,36,116074,116284,0,103.58,0,2024,5,19,6,1,-210,1
5/23/2024,Port Harcourt,Yoga Mats,27,23240,9324,1,105.03,1,2023,11,47,6,1,13916,0
5/23/2024,Port Harcourt,Smart Scales,8,90678,92400,0,99.86,0,2023,1,1,6,1,-1722,1
5/23/2024,Abuja,Fitness Gear,23,48174,43708,0,101.69,0,2024,3,12,6,1,4466,0
5/24/2024,Abuja,Smart Scales,23,124782,129626,0,100.01,0,2024,4,14,6,1,-4844,1
5/24/2024,Port Harcourt,Fitness Gear,33,85694,85806,0,103.96,1,2023,10,40,6,1,-112,1
5/25/2024,Port Harcourt,Supplements,13,91644,91644,0,103.29,1,2024,6,23,6,1,0,0
5/26/2024,Abuja,Yoga Mats,39,108962,105854,0,102.37,0,2024,3,10,6,1,3108,0
5/27/2024,Abuja,Supplements,35,109172,103586,0,103.95,1,2024,6,26,6,1,5586,0
5/27/2024,Abuja,Yoga Mats,16,27678,23926,0,104.47,0,2023,9,36,6,1,3752,0
5/27/2024,Abuja,Supplements,12,120442,126882,1,106.41,1,2024,12,51,6,1,-6440,1
5/28/2024,Abuja,Smart Scales,31,136500,128744,1,105.38,0,2024,11,46,6,1,7756,0
5/29/2024,Abuja,Supplements,5,43610,49056,0,102.86,0,2023,7,26,6,1,-5446,1
5/29/2024,Port Harcourt,Wellness Drinks,40,47376,48062,1,104.75,0,2023,12,49,6,1,-686,1
5/31/2024,Lagos,Wellness Drinks,25,106344,101920,0,99.19,0,2024,2,7,6,1,4424,0
5/31/2024,Abuja,Yoga Mats,21,104846,118174,0,101.94,0,2024,6,25,6,1,-13328,1
6/1/2024,Port Harcourt,Smart Scales,3,43246,43904,0,99.42,0,2024,1,2,6,1,-658,1
6/1/2024,Port Harcourt,Fitness Gear,10,64316,73976,0,100.54,1,2023,2,8,6,1,-9660,1
6/2/2024,Abuja,Yoga Mats,23,32732,26586,0,100.29,0,2024,2,8,6,1,6146,0
6/4/2024,Lagos,Supplements,17,74900,72772,0,102.74,1,2024,1,2,6,1,2128,0
6/5/2024,Port Harcourt,Smart Scales,35,95466,86324,0,102.14,1,2023,7,29,6,1,9142,0
6/5/2024,Abuja,Supplements,25,109438,97594,0,101.83,1,2023,6,22,6,1,11844,0
6/6/2024,Lagos,Smart Scales,2,15988,9576,1,105.45,0,2024,12,50,6,1,6412,0
6/7/2024,Lagos,Smart Scales,27,25508,20552,0,102.05,1,2023,4,17,6,1,4956,0
6/8/2024,Lagos,Smart Scales,9,127568,120708,0,100.49,0,2023,2,7,6,1,6860,0
6/8/2024,Abuja,Fitness Gear,4,112910,123858,0,105.17,1,2024,10,40,6,1,-10948,1
6/8/2024,Lagos,Yoga Mats,26,133336,136234,1,103.99,1,2024,11,44,6,1,-2898,1
6/8/2024,Port Harcourt,Smart Scales,32,57960,58380,1,105.9,1,2023,11,44,6,1,-420,1
6/9/2024,Lagos,Supplements,29,35616,30576,0,100.71,0,2023,1,52,6,1,5040,0
6/10/2024,Port Harcourt,Smart Scales,22,35728,41146,0,102.99,0,2023,4,13,6,1,-5418,1
6/10/2024,Port Harcourt,Fitness Gear,13,75978,73514,0,104.21,0,2023,7,30,6,1,2464,0
6/11/2024,Lagos,Smart Scales,23,116942,108346,0,103.4,0,2023,7,30,6,1,8596,0
6/11/2024,Abuja,Smart Scales,31,16534,14364,0,103.81,0,2024,9,35,6,1,2170,0
6/11/2024,Port Harcourt,Smart Scales,36,133182,138768,1,105.01,0,2024,11,44,6,1,-5586,1
6/11/2024,Lagos,Wellness Drinks,40,64400,79968,1,105.59,1,2024,12,51,6,1,-15568,1
6/11/2024,Lagos,Yoga Mats,31,87836,78960,0,104.45,1,2024,9,39,6,1,8876,0
6/11/2024,Port Harcourt,Supplements,15,85386,81270,0,102.12,0,2024,2,8,6,1,4116,0
6/12/2024,Port Harcourt,Fitness Gear,14,41594,42882,0,103.13,0,2023,8,34,6,1,-1288,1
6/12/2024,Abuja,Wellness Drinks,35,130620,140042,0,99.85,1,2023,2,5,6,1,-9422,1
6/13/2024,Port Harcourt,Fitness Gear,24,129584,122934,0,104.41,0,2023,10,41,6,1,6650,0
6/13/2024,Lagos,Fitness Gear,30,108388,95900,0,103.18,0,2024,6,23,6,1,12488,0
6/13/2024,Abuja,Yoga Mats,30,134722,134064,0,102.96,0,2024,7,29,6,1,658,0
6/13/2024,Lagos,Supplements,27,55566,59192,1,104.48,0,2024,11,47,6,1,-3626,1
6/14/2024,Port Harcourt,Smart Scales,40,71414,69020,0,100.97,0,2024,3,12,6,1,2394,0
6/14/2024,Lagos,Smart Scales,14,111342,121660,1,104.9,0,2024,11,44,6,1,-10318,1
6/14/2024,Port Harcourt,Supplements,11,116074,96446,0,99.44,0,2023,2,6,6,1,19628,0
6/14/2024,Lagos,Yoga Mats,26,79982,83636,0,103.88,0,2023,10,40,6,1,-3654,1
6/14/2024,Port Harcourt,Wellness Drinks,21,71582,65100,0,101.04,0,2023,4,17,6,1,6482,0
6/15/2024,Lagos,Wellness Drinks,9,98322,111790,1,104.93,0,2024,11,44,6,1,-13468,1
6/15/2024,Lagos,Wellness Drinks,1,37184,45570,0,104.62,1,2024,8,31,6,1,-8386,1
6/16/2024,Port Harcourt,Supplements,6,103068,109116,0,104.93,0,2024,9,36,6,1,-6048,1
6/16/2024,Port Harcourt,Fitness Gear,1,99960,99302,0,100.82,0,2024,2,5,6,1,658,0
6/16/2024,Port Harcourt,Yoga Mats,22,124964,139874,0,104.65,0,2024,10,43,6,1,-14910,1
6/17/2024,Abuja,Fitness Gear,13,16730,11018,0,100.81,0,2024,1,1,6,1,5712,0
6/17/2024,Lagos,Fitness Gear,38,117320,122808,1,105.78,0,2023,11,45,6,1,-5488,1
6/17/2024,Port Harcourt,Smart Scales,40,50204,38738,0,102.75,1,2023,5,18,6,1,11466,0
6/18/2024,Abuja,Yoga Mats,31,88200,90006,0,104.52,0,2024,10,43,6,1,-1806,1
6/18/2024,Port Harcourt,Fitness Gear,15,73458,59668,0,103.89,1,2024,10,42,6,1,13790,0
6/19/2024,Abuja,Supplements,2,40880,34650,0,101.56,0,2023,5,18,6,1,6230,0
6/19/2024,Abuja,Yoga Mats,31,131418,117852,0,102.63,0,2023,6,23,6,1,13566,0
6/19/2024,Port Harcourt,Supplements,26,134666,137214,0,105.04,0,2024,10,42,6,1,-2548,1
6/21/2024,Port Harcourt,Supplements,2,23814,34720,0,101.96,0,2023,7,30,6,1,-10906,1
6/21/2024,Lagos,Smart Scales,11,63714,59738,0,100.65,1,2023,4,16,6,1,3976,0
6/21/2024,Abuja,Wellness Drinks,33,102368,97454,1,109.06,1,2024,12,49,6,1,4914,0
6/21/2024,Lagos,Fitness Gear,18,111776,107198,0,103.88,1,2023,8,32,6,1,4578,0
6/22/2024,Lagos,Supplements,21,130410,124754,0,102.78,0,2024,6,26,6,1,5656,0
6/22/2024,Abuja,Supplements,31,119784,110838,0,100.87,0,2023,2,5,6,1,8946,0
6/22/2024,Abuja,Fitness Gear,26,130900,129192,0,101.74,0,2023,6,25,6,1,1708,0
6/23/2024,Lagos,Yoga Mats,30,60928,47194,0,103.03,0,2023,8,32,6,1,13734,0
6/23/2024,Abuja,Smart Scales,39,25704,26166,0,103.24,0,2023,9,38,6,1,-462,1
6/24/2024,Port Harcourt,Supplements,21,90076,92638,0,103.52,0,2024,8,34,6,1,-2562,1
6/26/2024,Lagos,Smart Scales,16,96222,105280,0,100.5,0,2023,1,4,6,1,-9058,1
6/26/2024,Lagos,Supplements,7,68390,59150,0,101.89,1,2023,4,13,6,1,9240,0
6/27/2024,Abuja,Fitness Gear,22,99806,114282,1,106.71,0,2023,11,45,6,1,-14476,1
6/27/2024,Abuja,Fitness Gear,7,65800,66402,1,103.41,0,2024,11,46,6,1,-602,1
6/27/2024,Port Harcourt,Supplements,2,25718,15610,0,104.28,1,2024,8,33,6,1,10108,0
6/28/2024,Port Harcourt,Fitness Gear,37,27916,16590,0,100.82,1,2024,3,10,6,1,11326,0
6/29/2024,Port Harcourt,Fitness Gear,14,51758,49994,0,101.76,0,2024,5,18,6,1,1764,0
6/30/2024,Abuja,Fitness Gear,8,101192,104608,0,102.57,0,2024,4,16,6,1,-3416,1
6/30/2024,Lagos,Supplements,29,107968,110600,0,102.34,0,2024,8,31,6,1,-2632,1
6/30/2024,Port Harcourt,Fitness Gear,7,121296,132356,0,100.51,0,2024,1,3,6,1,-11060,1
7/1/2024,Port Harcourt,Wellness Drinks,38,72940,68740,0,102.67,1,2023,10,43,6,1,4200,0
7/1/2024,Abuja,Yoga Mats,22,35700,47866,0,101.9,1,2024,5,18,6,1,-12166,1
7/2/2024,Lagos,Yoga Mats,17,15946,11928,0,102.41,0,2023,4,14,6,1,4018,0
7/2/2024,Port Harcourt,Supplements,16,100478,92946,1,105.71,0,2024,11,46,6,1,7532,0
7/3/2024,Port Harcourt,Wellness Drinks,33,130956,134232,0,101.77,0,2024,2,6,6,1,-3276,1
7/3/2024,Port Harcourt,Supplements,39,103166,113764,0,103.19,0,2024,7,29,6,1,-10598,1
7/3/2024,Abuja,Yoga Mats,35,121058,112798,0,102.73,0,2024,9,35,6,1,8260,0
7/3/2024,Port Harcourt,Supplements,38,56084,58758,0,101.51,0,2024,2,7,6,1,-2674,1
7/4/2024,Port Harcourt,Wellness Drinks,32,125804,135982,0,103.88,0,2023,5,19,6,1,-10178,1
7/5/2024,Port Harcourt,Fitness Gear,3,50848,48202,0,103.86,0,2024,7,30,6,1,2646,0
7/5/2024,Port Harcourt,Yoga Mats,3,21952,14966,0,102.36,1,2024,5,19,6,1,6986,0
7/5/2024,Abuja,Smart Scales,8,23268,-5180,0,98.89,0,2024,1,4,6,1,28448,0
7/6/2024,Port Harcourt,Smart Scales,31,128044,125496,0,101.01,0,2023,2,5,6,1,2548,0
7/6/2024,Lagos,Fitness Gear,9,75698,71708,1,106.46,0,2024,12,50,6,1,3990,0
7/6/2024,Abuja,Yoga Mats,5,31738,34622,0,102.49,1,2023,8,31,6,1,-2884,1
7/7/2024,Lagos,Fitness Gear,28,110600,114086,0,104,0,2023,8,31,6,1,-3486,1
7/7/2024,Lagos,Smart Scales,15,39788,47446,0,103.76,0,2023,7,28,6,1,-7658,1
7/8/2024,Port Harcourt,Supplements,27,134540,134778,1,104.58,0,2024,11,45,6,1,-238,1
7/8/2024,Lagos,Yoga Mats,31,132230,130452,0,102.39,0,2024,7,29,6,1,1778,0
7/8/2024,Lagos,Yoga Mats,40,103740,106666,0,100.56,0,2023,6,22,6,1,-2926,1
7/9/2024,Abuja,Fitness Gear,18,16856,18242,0,104.46,0,2023,9,38,6,1,-1386,1
7/9/2024,Abuja,Fitness Gear,38,27832,22022,1,106.97,0,2024,11,47,6,1,5810,0
7/9/2024,Lagos,Fitness Gear,4,65898,61838,0,102.99,0,2023,4,16,6,1,4060,0
7/10/2024,Abuja,Fitness Gear,21,56112,56294,0,102.57,0,2023,5,19,6,1,-182,1
7/11/2024,Port Harcourt,Smart Scales,23,53592,63546,0,98.52,0,2024,1,3,6,1,-9954,1
7/12/2024,Lagos,Smart Scales,22,54166,53256,0,101.44,0,2023,5,21,6,1,910,0
7/12/2024,Lagos,Yoga Mats,1,17976,19278,1,104.56,0,2024,12,49,6,1,-1302,1
7/12/2024,Port Harcourt,Fitness Gear,25,137802,140252,0,102.77,0,2023,9,35,6,1,-2450,1
7/13/2024,Abuja,Yoga Mats,28,50470,50778,0,103.81,1,2024,7,27,6,1,-308,1
7/14/2024,Lagos,Supplements,37,15722,19152,0,104.3,1,2024,10,43,6,1,-3430,1
7/14/2024,Abuja,Yoga Mats,11,44394,34174,0,104.12,0,2024,9,36,6,1,10220,0
7/14/2024,Port Harcourt,Wellness Drinks,22,17150,18340,0,100.46,0,2023,2,5,6,1,-1190,1
7/15/2024,Abuja,Smart Scales,25,58128,62258,0,102.31,1,2024,3,10,6,1,-4130,1
7/16/2024,Lagos,Fitness Gear,21,134148,132356,0,103.18,0,2023,5,20,6,1,1792,0
7/16/2024,Port Harcourt,Fitness Gear,36,68600,63644,0,101.08,0,2024,3,9,6,1,4956,0
7/16/2024,Abuja,Yoga Mats,20,66080,60312,1,105.34,0,2023,12,52,6,1,5768,0
7/16/2024,Port Harcourt,Smart Scales,16,110754,113582,0,104.51,0,2023,9,35,6,1,-2828,1
7/18/2024,Abuja,Wellness Drinks,28,120750,117810,1,105.72,1,2024,12,51,6,1,2940,0
7/19/2024,Abuja,Fitness Gear,29,81466,81256,0,105.64,1,2024,10,41,6,1,210,0
7/21/2024,Port Harcourt,Yoga Mats,26,56770,53970,0,100.16,0,2023,1,52,6,1,2800,0
7/22/2024,Lagos,Wellness Drinks,40,36862,41510,0,100.99,1,2023,4,14,6,1,-4648,1
7/22/2024,Lagos,Yoga Mats,2,86226,85890,0,104.45,1,2023,7,26,6,1,336,0
7/22/2024,Port Harcourt,Smart Scales,10,44842,34482,1,104.08,0,2023,11,45,6,1,10360,0
7/23/2024,Abuja,Wellness Drinks,13,91882,90860,0,99.95,0,2024,1,3,6,1,1022,0
7/23/2024,Abuja,Yoga Mats,15,55552,55272,0,100.78,0,2024,4,16,6,1,280,0
7/23/2024,Lagos,Wellness Drinks,9,93170,94710,0,103.54,0,2023,8,32,6,1,-1540,1
7/23/2024,Abuja,Smart Scales,27,26516,19978,0,103.43,0,2024,5,18,6,1,6538,0
7/24/2024,Abuja,Supplements,8,98280,93408,0,103.49,0,2023,4,17,6,1,4872,0
7/24/2024,Port Harcourt,Wellness Drinks,6,30436,17612,0,102.8,0,2024,8,34,6,1,12824,0
7/24/2024,Port Harcourt,Yoga Mats,36,20790,29540,1,104.88,0,2024,12,51,6,1,-8750,1
7/24/2024,Abuja,Supplements,24,94976,93226,1,103.87,0,2024,11,46,6,1,1750,0
7/24/2024,Abuja,Wellness Drinks,3,18466,15946,1,106.43,0,2023,12,49,6,1,2520,0
7/25/2024,Abuja,Wellness Drinks,26,82950,78106,0,99.81,0,2023,3,12,6,1,4844,0
7/26/2024,Abuja,Smart Scales,36,53788,58184,0,104.26,1,2024,9,37,6,1,-4396,1
7/26/2024,Lagos,Supplements,21,36036,27958,0,103.32,0,2023,9,37,6,1,8078,0
7/26/2024,Port Harcourt,Supplements,13,136164,132594,0,101.4,0,2023,5,21,6,1,3570,0
7/26/2024,Abuja,Supplements,11,79100,89586,0,104.73,0,2023,9,37,6,1,-10486,1
7/26/2024,Lagos,Wellness Drinks,8,118188,116662,0,99.39,1,2024,1,2,6,1,1526,0
7/26/2024,Abuja,Fitness Gear,14,54474,55692,0,100.65,0,2023,4,17,6,1,-1218,1
7/26/2024,Abuja,Supplements,33,18214,23856,0,100.27,0,2023,2,7,6,1,-5642,1
7/28/2024,Lagos,Wellness Drinks,2,108094,116368,0,101.27,0,2023,6,22,6,1,-8274,1
7/28/2024,Abuja,Wellness Drinks,1,49476,37968,0,100.19,0,2023,4,14,6,1,11508,0
7/28/2024,Lagos,Wellness Drinks,11,118580,120092,0,104.33,0,2023,10,42,6,1,-1512,1
7/28/2024,Lagos,Yoga Mats,6,65828,55552,0,103.96,0,2023,9,38,6,1,10276,0
7/29/2024,Abuja,Supplements,32,33866,27748,0,101.92,0,2024,8,34,6,1,6118,0
7/29/2024,Lagos,Supplements,15,92862,101724,0,101.48,0,2024,6,23,6,1,-8862,1
7/29/2024,Lagos,Smart Scales,12,89236,85568,0,100.45,1,2024,6,26,6,1,3668,0
7/29/2024,Lagos,Supplements,37,129836,134260,0,103.56,0,2024,7,27,6,1,-4424,1
7/30/2024,Port Harcourt,Yoga Mats,29,37590,33376,0,102.45,1,2023,7,30,6,1,4214,0
7/31/2024,Port Harcourt,Wellness Drinks,22,69202,56742,1,104.76,0,2024,11,45,6,1,12460,0
7/31/2024,Port Harcourt,Yoga Mats,14,103656,115556,0,103.8,0,2023,10,40,6,1,-11900,1
7/31/2024,Abuja,Wellness Drinks,19,61642,54110,0,103.73,0,2023,7,26,6,1,7532,0
8/1/2024,Lagos,Wellness Drinks,5,14070,2800,0,105.77,0,2023,10,41,6,1,11270,0
8/1/2024,Lagos,Fitness Gear,35,78232,82278,0,100.8,0,2024,7,29,6,1,-4046,1
8/1/2024,Abuja,Smart Scales,25,134190,131152,0,100.78,0,2024,6,24,6,1,3038,0
8/1/2024,Abuja,Wellness Drinks,38,86898,78036,0,101.36,1,2024,4,15,6,1,8862,0
8/1/2024,Lagos,Yoga Mats,9,112378,107702,0,102.73,0,2024,4,14,6,1,4676,0
8/2/2024,Port Harcourt,Smart Scales,7,43792,34482,0,102.82,1,2024,7,27,6,1,9310,0
8/3/2024,Lagos,Smart Scales,18,47068,41902,0,98.05,0,2023,1,3,6,1,5166,0
8/3/2024,Abuja,Fitness Gear,2,137914,128282,0,103.11,0,2024,8,33,6,1,9632,0
8/4/2024,Lagos,Yoga Mats,10,86128,97104,0,103.52,1,2024,9,35,6,1,-10976,1
8/4/2024,Abuja,Fitness Gear,2,127176,110838,0,100.79,0,2024,4,14,6,1,16338,0
8/4/2024,Port Harcourt,Fitness Gear,8,139664,143696,1,103.84,1,2023,12,50,6,1,-4032,1
8/4/2024,Lagos,Wellness Drinks,7,129276,130102,0,100.87,1,2023,5,21,6,1,-826,1
8/4/2024,Lagos,Smart Scales,35,65296,56238,0,105.85,0,2023,10,41,6,1,9058,0
8/4/2024,Abuja,Supplements,23,121240,113274,1,105.81,1,2024,11,47,6,1,7966,0
8/5/2024,Abuja,Supplements,8,129024,124152,0,105.9,0,2024,9,36,6,1,4872,0
8/5/2024,Port Harcourt,Supplements,21,102634,104510,0,100.19,0,2024,2,6,6,1,-1876,1
8/5/2024,Lagos,Fitness Gear,33,53396,54460,1,105.33,0,2024,12,49,6,1,-1064,1
8/5/2024,Abuja,Wellness Drinks,1,71666,66234,0,100.78,0,2024,2,7,6,1,5432,0
8/6/2024,Lagos,Supplements,12,79058,65310,0,99.83,0,2024,2,6,6,1,13748,0
8/6/2024,Port Harcourt,Yoga Mats,11,19306,18914,1,104.91,0,2024,11,45,6,1,392,0
8/6/2024,Abuja,Wellness Drinks,30,54558,56028,0,105.32,0,2024,9,35,6,1,-1470,1
8/6/2024,Abuja,Yoga Mats,4,123858,112616,0,102.79,0,2024,4,17,6,1,11242,0
8/7/2024,Port Harcourt,Wellness Drinks,34,66038,46018,1,104.27,0,2023,12,52,6,1,20020,0
8/7/2024,Lagos,Fitness Gear,23,89740,74928,0,103.75,0,2023,6,25,6,1,14812,0
8/7/2024,Abuja,Fitness Gear,32,115738,117614,0,103.47,0,2023,10,40,6,1,-1876,1
8/8/2024,Port Harcourt,Fitness Gear,3,134904,131152,0,102.82,0,2024,6,22,6,1,3752,0
8/9/2024,Port Harcourt,Wellness Drinks,28,88102,91042,1,103.4,1,2023,11,47,6,1,-2940,1
8/10/2024,Port Harcourt,Smart Scales,4,112896,115206,0,104.98,0,2024,9,37,6,1,-2310,1
8/11/2024,Lagos,Fitness Gear,12,46452,41720,0,102.57,0,2023,10,40,6,1,4732,0
8/12/2024,Lagos,Supplements,24,81704,96068,0,101.15,0,2023,5,20,6,1,-14364,1
8/12/2024,Abuja,Wellness Drinks,33,89964,86114,0,102.78,0,2024,10,40,6,1,3850,0
8/13/2024,Port Harcourt,Supplements,3,101682,99078,0,103.53,0,2024,8,32,6,1,2604,0
8/14/2024,Lagos,Wellness Drinks,4,36330,39648,0,101.03,0,2024,7,27,6,1,-3318,1
8/14/2024,Abuja,Wellness Drinks,30,134316,129920,0,102.3,0,2023,6,22,6,1,4396,0
8/14/2024,Lagos,Yoga Mats,6,65548,52122,1,103.41,0,2023,11,45,6,1,13426,0
8/16/2024,Lagos,Wellness Drinks,30,97944,94108,1,105.33,0,2024,12,49,6,1,3836,0
8/16/2024,Abuja,Yoga Mats,8,77700,71414,0,101.53,0,2024,3,11,6,1,6286,0
8/18/2024,Abuja,Supplements,18,52150,53550,1,104.1,0,2023,12,51,6,1,-1400,1
8/18/2024,Port Harcourt,Smart Scales,16,27790,36484,0,102.24,0,2023,6,22,6,1,-8694,1
8/18/2024,Lagos,Wellness Drinks,6,68964,75082,0,101.86,1,2024,5,20,6,1,-6118,1
8/19/2024,Lagos,Wellness Drinks,24,75208,76552,0,100.09,0,2023,1,2,6,1,-1344,1
8/19/2024,Abuja,Yoga Mats,28,22274,32186,0,99.47,0,2023,1,3,6,1,-9912,1
8/20/2024,Port Harcourt,Yoga Mats,32,136864,144242,0,103.44,1,2023,6,22,6,1,-7378,1
8/20/2024,Abuja,Smart Scales,25,109452,125496,1,105.97,0,2023,12,49,6,1,-16044,1
8/20/2024,Abuja,Yoga Mats,28,75460,63784,0,100.84,1,2023,4,13,6,1,11676,0
8/20/2024,Lagos,Supplements,21,55482,58828,0,103.62,0,2024,7,28,6,1,-3346,1
8/21/2024,Port Harcourt,Yoga Mats,8,18060,35224,0,101.04,0,2024,1,3,6,1,-17164,1
8/21/2024,Lagos,Fitness Gear,36,85610,83706,0,101.16,0,2024,5,20,6,1,1904,0
8/22/2024,Abuja,Supplements,9,98406,82222,0,103.9,1,2023,10,40,6,1,16184,0
8/22/2024,Abuja,Yoga Mats,40,84896,79898,0,103.67,1,2023,10,39,6,1,4998,0
8/23/2024,Lagos,Wellness Drinks,21,90300,97986,0,102.88,1,2023,4,15,6,1,-7686,1
8/24/2024,Abuja,Supplements,1,127232,123340,0,100.13,0,2024,3,9,6,1,3892,0
8/25/2024,Abuja,Fitness Gear,4,23632,16170,0,101.74,0,2024,4,17,6,1,7462,0
8/26/2024,Abuja,Smart Scales,10,72940,89614,0,104.73,1,2024,10,43,6,1,-16674,1
8/26/2024,Abuja,Smart Scales,26,68936,73304,1,103.92,0,2023,12,48,6,1,-4368,1
8/26/2024,Abuja,Supplements,40,68068,63840,0,101.17,1,2024,4,14,6,1,4228,0
8/27/2024,Port Harcourt,Wellness Drinks,3,132594,120750,0,101.8,1,2023,3,12,6,1,11844,0
8/27/2024,Abuja,Wellness Drinks,9,98140,87766,0,104.95,0,2023,10,39,6,1,10374,0
8/28/2024,Port Harcourt,Supplements,32,71316,61684,0,101.07,0,2023,5,18,6,1,9632,0
8/30/2024,Abuja,Yoga Mats,3,121422,125678,0,102.66,0,2024,7,30,6,1,-4256,1
8/30/2024,Abuja,Wellness Drinks,4,22036,14070,0,101.78,1,2023,6,24,6,1,7966,0
8/31/2024,Lagos,Yoga Mats,6,137676,137774,0,104.86,0,2024,6,26,6,1,-98,1
9/1/2024,Port Harcourt,Yoga Mats,9,55916,56546,1,105.11,0,2024,12,52,6,1,-630,1
9/1/2024,Abuja,Smart Scales,26,115500,113582,1,106.72,0,2023,11,45,6,1,1918,0
9/2/2024,Abuja,Supplements,2,102914,104524,0,100.04,0,2024,3,13,6,1,-1610,1
9/2/2024,Port Harcourt,Smart Scales,2,95424,93436,1,105.67,0,2024,12,48,6,1,1988,0
9/3/2024,Lagos,Fitness Gear,21,35042,41776,0,100.82,1,2023,1,1,6,1,-6734,1
9/4/2024,Port Harcourt,Yoga Mats,22,63490,70784,0,102.05,0,2023,6,23,6,1,-7294,1
9/4/2024,Abuja,Yoga Mats,3,123354,131614,0,104.75,0,2024,8,32,6,1,-8260,1
9/5/2024,Port Harcourt,Yoga Mats,35,129024,123494,0,103.24,0,2023,6,24,6,1,5530,0
9/5/2024,Lagos,Yoga Mats,38,109704,103502,1,104.62,0,2024,11,47,6,1,6202,0
9/6/2024,Abuja,Yoga Mats,33,63854,66626,0,103.11,0,2023,7,28,6,1,-2772,1
9/7/2024,Port Harcourt,Smart Scales,15,93450,100576,1,107.31,1,2024,12,50,6,1,-7126,1
9/8/2024,Lagos,Fitness Gear,11,105574,107744,0,100.7,1,2023,1,3,6,1,-2170,1
9/8/2024,Lagos,Fitness Gear,10,121660,110502,1,105.63,0,2023,11,47,6,1,11158,0
9/9/2024,Lagos,Yoga Mats,36,62860,58310,0,100.17,0,2024,4,16,6,1,4550,0
9/9/2024,Port Harcourt,Wellness Drinks,14,137032,142688,0,101.04,0,2024,5,20,6,1,-5656,1
9/9/2024,Port Harcourt,Fitness Gear,2,63784,59346,0,99.71,1,2024,1,1,6,1,4438,0
9/9/2024,Port Harcourt,Fitness Gear,37,71414,79982,0,101.03,0,2024,5,21,6,1,-8568,1
9/9/2024,Abuja,Supplements,29,63896,60410,0,100.24,0,2023,3,11,6,1,3486,0
9/9/2024,Lagos,Wellness Drinks,35,29036,20216,0,103.38,0,2023,7,29,6,1,8820,0
9/10/2024,Abuja,Fitness Gear,20,60914,52626,0,103,0,2023,8,34,6,1,8288,0
9/10/2024,Port Harcourt,Yoga Mats,21,101556,102844,1,106.32,0,2023,11,45,6,1,-1288,1
9/11/2024,Port Harcourt,Supplements,34,24262,24038,0,101.28,0,2023,4,13,6,1,224,0
9/11/2024,Port Harcourt,Fitness Gear,33,38290,30464,0,105.42,0,2023,10,39,6,1,7826,0
9/12/2024,Lagos,Yoga Mats,19,54670,46564,0,100.15,0,2023,1,4,6,1,8106,0
9/12/2024,Port Harcourt,Fitness Gear,8,102564,104090,0,103.42,1,2023,3,12,6,1,-1526,1
9/13/2024,Lagos,Supplements,31,103222,105560,1,106.96,0,2023,12,52,6,1,-2338,1
